timestamp,load
2022-01-01 13:00:00,5476.08
2022-01-01 13:05:00,5535.71
2022-01-01 13:10:00,5620.59
2022-01-01 13:15:00,5612.03
2022-01-01 13:20:00,5588.66
2022-01-01 13:25:00,5540.98
2022-01-01 13:30:00,5595.22
2022-01-01 13:35:00,5628.53
2022-01-01 13:40:00,5717.9
2022-01-01 13:45:00,5752.08
2022-01-01 13:50:00,5683.71
2022-01-01 13:55:00,5775.03
2022-01-01 14:00:00,5740.21
2022-01-01 14:05:00,5865.07
2022-01-01 14:10:00,5863.85
2022-01-01 14:15:00,5966.73
2022-01-01 14:20:00,5973.06
2022-01-01 14:25:00,6038.34
2022-01-01 14:30:00,5971.35
2022-01-01 14:35:00,6007.67
2022-01-01 14:40:00,6050.54
2022-01-01 14:45:00,5999.51
2022-01-01 14:50:00,6023.25
2022-01-01 14:55:00,6060.9
2022-01-01 15:00:00,6082.15
2022-01-01 15:05:00,6016.33
2022-01-01 15:10:00,5915.37
2022-01-01 15:15:00,5949.6
2022-01-01 15:20:00,5980.21
2022-01-01 15:25:00,5964.08
2022-01-01 15:30:00,6072.52
2022-01-01 15:35:00,6072.52
2022-01-01 15:40:00,6076.65
2022-01-01 15:45:00,6109.56
2022-01-01 15:50:00,6147.74
2022-01-01 15:55:00,6147.32
2022-01-01 16:00:00,6158.78
2022-01-01 16:05:00,6133.93
2022-01-01 16:10:00,6213.43
2022-01-01 16:15:00,6216.26
2022-01-01 16:20:00,6217.87
2022-01-01 16:25:00,6243.33
2022-01-01 16:30:00,6392.63
2022-01-01 16:35:00,6349.83
2022-01-01 16:40:00,6478.75
2022-01-01 16:45:00,6428.93
2022-01-01 16:50:00,6490.42
2022-01-01 16:55:00,6493.91
2022-01-01 17:00:00,6571.6
2022-01-01 17:05:00,6639.57
2022-01-01 17:10:00,6574.45
2022-01-01 17:15:00,6571.29
2022-01-01 17:20:00,6640.45
2022-01-01 17:25:00,6624.83
2022-01-01 17:30:00,6689.12
2022-01-01 17:35:00,6760.16
2022-01-01 17:40:00,6832.29
2022-01-01 17:45:00,6851.43
2022-01-01 17:50:00,6870.08
2022-01-01 17:55:00,6878.93
2022-01-01 18:00:00,6869.95
2022-01-01 18:05:00,6875.77
2022-01-01 18:10:00,6887.22
2022-01-01 18:15:00,6955.23
2022-01-01 18:20:00,6918.14
2022-01-01 18:25:00,6976.53
2022-01-01 18:30:00,7054.68
2022-01-01 18:35:00,7072.36
2022-01-01 18:40:00,7155.35
2022-01-01 18:45:00,7125.47
2022-01-01 18:50:00,7036.53
2022-01-01 18:55:00,7090.81
2022-01-01 19:00:00,7145.37
2022-01-01 19:05:00,7182.47
2022-01-01 19:10:00,7211.01
2022-01-01 19:15:00,7187.74
2022-01-01 19:20:00,7195.94
2022-01-01 19:25:00,7135.18
2022-01-01 19:30:00,7097.23
2022-01-01 19:35:00,7130.08
2022-01-01 19:40:00,7183.2
2022-01-01 19:45:00,7137.91
2022-01-01 19:50:00,7142.23
2022-01-01 19:55:00,7087.12
2022-01-01 20:00:00,7017.28
2022-01-01 20:05:00,7040.96
2022-01-01 20:10:00,7019.1
2022-01-01 20:15:00,7008.98
2022-01-01 20:20:00,6952.74
2022-01-01 20:25:00,6974.45
2022-01-01 20:30:00,6905.45
2022-01-01 20:35:00,6799.39
2022-01-01 20:40:00,6797.1
2022-01-01 20:45:00,6855.19
2022-01-01 20:50:00,6869.81
2022-01-01 20:55:00,6715.35
2022-01-01 21:00:00,6720.32
2022-01-01 21:05:00,6631.15
2022-01-01 21:10:00,6657.76
2022-01-01 21:15:00,6657.44
2022-01-01 21:20:00,6646.39
2022-01-01 21:25:00,6633.67
2022-01-01 21:30:00,6572.32
2022-01-01 21:35:00,6550.05
2022-01-01 21:40:00,6538.77
2022-01-01 21:45:00,6510.01
2022-01-01 21:50:00,6473.89
2022-01-01 21:55:00,6480.76
2022-01-01 22:00:00,6413.08
2022-01-01 22:05:00,6394.17
2022-01-01 22:10:00,6438.34
2022-01-01 22:15:00,6425.87
2022-01-01 22:20:00,6381.48
2022-01-01 22:25:00,6347.4
2022-01-01 22:30:00,6388.31
2022-01-01 22:35:00,6402.38
2022-01-01 22:40:00,6273.7
2022-01-01 22:45:00,6274.37
2022-01-01 22:50:00,6226.3
2022-01-01 22:55:00,6251.95
2022-01-01 23:00:00,6209.51
2022-01-01 23:05:00,6125.5
2022-01-01 23:10:00,6079.66
2022-01-01 23:15:00,6112.69
2022-01-01 23:20:00,6034.41
2022-01-01 23:25:00,6049.6
2022-01-01 23:30:00,6032.56
2022-01-01 23:35:00,6053.58
2022-01-01 23:40:00,6019.16
2022-01-01 23:45:00,6008.78
2022-01-01 23:50:00,5962.07
2022-01-01 23:55:00,5922.91
2022-01-02 00:00:00,5879.14
2022-01-02 00:05:00,5885.9
2022-01-02 00:10:00,5874.9
2022-01-02 00:15:00,5836.52
2022-01-02 00:20:00,5765.27
2022-01-02 00:25:00,5767.74
2022-01-02 00:30:00,5677.29
2022-01-02 00:35:00,5696.27
2022-01-02 00:40:00,5685.86
2022-01-02 00:45:00,5673.59
2022-01-02 00:50:00,5704.56
2022-01-02 00:55:00,5680.46
2022-01-02 01:00:00,5611.33
2022-01-02 01:05:00,5623.27
2022-01-02 01:10:00,5627.99
2022-01-02 01:15:00,5558.46
2022-01-02 01:20:00,5574.76
2022-01-02 01:25:00,5546.51
2022-01-02 01:30:00,5541.85
2022-01-02 01:35:00,5572.63
2022-01-02 01:40:00,5546.36
2022-01-02 01:45:00,5519.41
2022-01-02 01:50:00,5541.44
2022-01-02 01:55:00,5499.14
2022-01-02 02:00:00,5555.17
2022-01-02 02:05:00,5432.63
2022-01-02 02:10:00,5488.24
2022-01-02 02:15:00,5434.58
2022-01-02 02:20:00,5500.22
2022-01-02 02:25:00,5465.04
2022-01-02 02:30:00,5401.02
2022-01-02 02:35:00,5434.53
2022-01-02 02:40:00,5415.68
2022-01-02 02:45:00,5355.97
2022-01-02 02:50:00,5443.48
2022-01-02 02:55:00,5463.43
2022-01-02 03:00:00,5393.16
2022-01-02 03:05:00,5428.48
2022-01-02 03:10:00,5429.34
2022-01-02 03:15:00,5396.75
2022-01-02 03:20:00,5409.74
2022-01-02 03:25:00,5453.43
2022-01-02 03:30:00,5429.4
2022-01-02 03:35:00,5441.25
2022-01-02 03:40:00,5380.12
2022-01-02 03:45:00,5418.92
2022-01-02 03:50:00,5391.27
2022-01-02 03:55:00,5401.74
2022-01-02 04:00:00,5383.29
2022-01-02 04:05:00,5381.78
2022-01-02 04:10:00,5382.85
2022-01-02 04:15:00,5395.37
2022-01-02 04:20:00,5371.48
2022-01-02 04:25:00,5342.92
2022-01-02 04:30:00,5346.34
2022-01-02 04:35:00,5349.05
2022-01-02 04:40:00,5346.41
2022-01-02 04:45:00,5386.57
2022-01-02 04:50:00,5339.95
2022-01-02 04:55:00,5373.75
2022-01-02 05:00:00,5334.68
2022-01-02 05:05:00,5387.07
2022-01-02 05:10:00,5395.7
2022-01-02 05:15:00,5353.4
2022-01-02 05:20:00,5367.43
2022-01-02 05:25:00,5334.48
2022-01-02 05:30:00,5340.16
2022-01-02 05:35:00,5318.78
2022-01-02 05:40:00,5305.94
2022-01-02 05:45:00,5304.66
2022-01-02 05:50:00,5226.1
2022-01-02 05:55:00,5178.01
2022-01-02 06:00:00,5175.98
2022-01-02 06:05:00,5171.89
2022-01-02 06:10:00,5124.52
2022-01-02 06:15:00,5055.2
2022-01-02 06:20:00,5107.36
2022-01-02 06:25:00,5051.42
2022-01-02 06:30:00,5034.26
2022-01-02 06:35:00,5023.18
2022-01-02 06:40:00,4998.25
2022-01-02 06:45:00,4933.79
2022-01-02 06:50:00,4977.71
2022-01-02 06:55:00,4933.76
2022-01-02 07:00:00,4953.13
2022-01-02 07:05:00,4962.43
2022-01-02 07:10:00,4960.61
2022-01-02 07:15:00,4885.68
2022-01-02 07:20:00,4950.87
2022-01-02 07:25:00,4886.39
2022-01-02 07:30:00,4853.53
2022-01-02 07:35:00,4844.21
2022-01-02 07:40:00,4788.59
2022-01-02 07:45:00,4723.56
2022-01-02 07:50:00,4723.49
2022-01-02 07:55:00,4683.27
2022-01-02 08:00:00,4730.54
2022-01-02 08:05:00,4736.61
2022-01-02 08:10:00,4781.05
2022-01-02 08:15:00,4845.93
2022-01-02 08:20:00,4786.37
2022-01-02 08:25:00,4777.62
2022-01-02 08:30:00,4822.08
2022-01-02 08:35:00,4818.89
2022-01-02 08:40:00,4867.37
2022-01-02 08:45:00,4901.3
2022-01-02 08:50:00,4903.31
2022-01-02 08:55:00,4973.14
2022-01-02 09:00:00,4993.52
2022-01-02 09:05:00,4979.6
2022-01-02 09:10:00,4956.49
2022-01-02 09:15:00,4954.63
2022-01-02 09:20:00,4925.4
2022-01-02 09:25:00,4914.43
2022-01-02 09:30:00,4860.3
2022-01-02 09:35:00,4822.35
2022-01-02 09:40:00,4778.27
2022-01-02 09:45:00,4849.49
2022-01-02 09:50:00,4835.27
2022-01-02 09:55:00,4837.01
2022-01-02 10:00:00,4892.71
2022-01-02 10:05:00,4847.79
2022-01-02 10:10:00,4885.56
2022-01-02 10:15:00,4863.37
2022-01-02 10:20:00,4908.75
2022-01-02 10:25:00,4975.38
2022-01-02 10:30:00,5019.65
2022-01-02 10:35:00,4985.8
2022-01-02 10:40:00,5089.61
2022-01-02 10:45:00,5160.98
2022-01-02 10:50:00,5180.5
2022-01-02 10:55:00,5115.84
2022-01-02 11:00:00,5194.47
2022-01-02 11:05:00,5178.93
2022-01-02 11:10:00,5233.98
2022-01-02 11:15:00,5270.17
2022-01-02 11:20:00,5235.94
2022-01-02 11:25:00,5300.77
2022-01-02 11:30:00,5292.08
2022-01-02 11:35:00,5299.32
2022-01-02 11:40:00,5305.11
2022-01-02 11:45:00,5324.09
2022-01-02 11:50:00,5430.19
2022-01-02 11:55:00,5337.87
2022-01-02 12:00:00,5341.25
2022-01-02 12:05:00,5302.04
2022-01-02 12:10:00,5291.94
2022-01-02 12:15:00,5318.46
2022-01-02 12:20:00,5386.16
2022-01-02 12:25:00,5422.49
2022-01-02 12:30:00,5363.41
2022-01-02 12:35:00,5348.99
2022-01-02 12:40:00,5200.92
2022-01-02 12:45:00,5051.58
2022-01-02 12:50:00,4998.42
2022-01-02 12:55:00,4866.82
2022-01-02 13:00:00,4859.54
2022-01-02 13:05:00,4804.13
2022-01-02 13:10:00,4815.37
2022-01-02 13:15:00,4753.55
2022-01-02 13:20:00,4717.67
2022-01-02 13:25:00,4757.24
2022-01-02 13:30:00,4771.2
2022-01-02 13:35:00,4783.9
2022-01-02 13:40:00,4931.13
2022-01-02 13:45:00,5235.99
2022-01-02 13:50:00,5238.36
2022-01-02 13:55:00,5290.89
2022-01-02 14:00:00,5474.1
2022-01-02 14:05:00,5595.6
2022-01-02 14:10:00,5655.47
2022-01-02 14:15:00,5702.15
2022-01-02 14:20:00,5762.52
2022-01-02 14:25:00,5731.42
2022-01-02 14:30:00,5747.06
2022-01-02 14:35:00,5840.09
2022-01-02 14:40:00,5882.98
2022-01-02 14:45:00,5858.44
2022-01-02 14:50:00,5819.52
2022-01-02 14:55:00,5833.32
2022-01-02 15:00:00,5899.33
2022-01-02 15:05:00,5881.57
2022-01-02 15:10:00,5898.32
2022-01-02 15:15:00,5949.5
2022-01-02 15:20:00,6005.42
2022-01-02 15:25:00,6029.69
2022-01-02 15:30:00,6080.55
2022-01-02 15:35:00,6128.2
2022-01-02 15:40:00,6127.53
2022-01-02 15:45:00,6134.51
2022-01-02 15:50:00,6183.01
2022-01-02 15:55:00,6249.54
2022-01-02 16:00:00,6277.94
2022-01-02 16:05:00,6241.19
2022-01-02 16:10:00,6298.62
2022-01-02 16:15:00,6366.39
2022-01-02 16:20:00,6413.37
2022-01-02 16:25:00,6440.34
2022-01-02 16:30:00,6454.27
2022-01-02 16:35:00,6446.16
2022-01-02 16:40:00,6493.87
2022-01-02 16:45:00,6544.79
2022-01-02 16:50:00,6667.94
2022-01-02 16:55:00,6708.36
2022-01-02 17:00:00,6744.4
2022-01-02 17:05:00,6805.84
2022-01-02 17:10:00,6917.55
2022-01-02 17:15:00,6967.67
2022-01-02 17:20:00,7045.59
2022-01-02 17:25:00,7072.81
2022-01-02 17:30:00,7036.56
2022-01-02 17:35:00,7146.83
2022-01-02 17:40:00,7142.03
2022-01-02 17:45:00,7187.75
2022-01-02 17:50:00,7237.39
2022-01-02 17:55:00,7200.56
2022-01-02 18:00:00,7240.52
2022-01-02 18:05:00,7300.01
2022-01-02 18:10:00,7253.24
2022-01-02 18:15:00,7318.89
2022-01-02 18:20:00,7326.02
2022-01-02 18:25:00,7390.27
2022-01-02 18:30:00,7397.57
2022-01-02 18:35:00,7396.68
2022-01-02 18:40:00,7413.14
2022-01-02 18:45:00,7443.91
2022-01-02 18:50:00,7387.28
2022-01-02 18:55:00,7434.49
2022-01-02 19:00:00,7504.13
2022-01-02 19:05:00,7581.84
2022-01-02 19:10:00,7576.55
2022-01-02 19:15:00,7586.98
2022-01-02 19:20:00,7519.77
2022-01-02 19:25:00,7484.25
2022-01-02 19:30:00,7448.16
2022-01-02 19:35:00,7493.55
2022-01-02 19:40:00,7520.91
2022-01-02 19:45:00,7459.16
2022-01-02 19:50:00,7440.9
2022-01-02 19:55:00,7391.99
2022-01-02 20:00:00,7360.4
2022-01-02 20:05:00,7462.6
2022-01-02 20:10:00,7449.06
2022-01-02 20:15:00,7367.22
2022-01-02 20:20:00,7307.65
2022-01-02 20:25:00,7273.93
2022-01-02 20:30:00,7234.96
2022-01-02 20:35:00,7162.1
2022-01-02 20:40:00,7093.39
2022-01-02 20:45:00,7155.59
2022-01-02 20:50:00,7127.49
2022-01-02 20:55:00,7073.21
2022-01-02 21:00:00,7017.47
2022-01-02 21:05:00,6911.1
2022-01-02 21:10:00,6934.74
2022-01-02 21:15:00,6879.89
2022-01-02 21:20:00,6892.62
2022-01-02 21:25:00,6889.44
2022-01-02 21:30:00,6756.29
2022-01-02 21:35:00,6784.16
2022-01-02 21:40:00,6795.93
2022-01-02 21:45:00,6692.29
2022-01-02 21:50:00,6768.75
2022-01-02 21:55:00,6704.21
2022-01-02 22:00:00,6692.87
2022-01-02 22:05:00,6703.64
2022-01-02 22:10:00,6631.85
2022-01-02 22:15:00,6704.53
2022-01-02 22:20:00,6603.19
2022-01-02 22:25:00,6623.49
2022-01-02 22:30:00,6580.13
